feature,mean_importance
GENDER,0.0
COUGHING_sum_ALLERGY ,0.0
CHEST PAIN_sum_PEER_PRESSURE,0.0
ALLERGY _sum_YELLOW_FINGERS,0.0
SWALLOWING DIFFICULTY_sum_COUGHING,0.0
ALLERGY _sum_PEER_PRESSURE,0.0
CHEST PAIN,0.0
SWALLOWING DIFFICULTY,0.0
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.0
COUGHING,0.0
ALCOHOL CONSUMING_sum_ALLERGY ,0.0
PEER_PRESSURE,0.0
YELLOW_FINGERS,0.0
SMOKING,0.0
AGE,0.0
ALCOHOL CONSUMING,0.0
SHORTNESS OF BREATH,6.518028351232274e-06
CHRONIC DISEASE,0.0007358919328414703
ANXIETY,0.0013132798863880967
WHEEZING,0.0015859194119236975
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.0018830609597987103
WHEEZING_sum_ALLERGY ,0.0045010223199123175
FATIGUE ,0.006169545057704773
ALLERGY ,0.010921370727035539
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.02462893343622676
