feature,mean_importance
SHORTNESS OF BREATH,-0.0009536205758338856
SWALLOWING DIFFICULTY,-0.0003808837807365073
COUGHING,-0.00012235900595433669
COUGHING_sum_ALLERGY ,-6.67617119075481e-05
ALCOHOL CONSUMING_sum_ALLERGY ,6.136075693096709e-05
CHEST PAIN_sum_PEER_PRESSURE,7.390303934632913e-05
GENDER,0.0016217193465018708
CHEST PAIN,0.0018357190046908445
SMOKING,0.0022481472272852633
WHEEZING,0.0028208007623133245
ALCOHOL CONSUMING,0.004920013233674742
ALLERGY _sum_YELLOW_FINGERS,0.005263685416315606
CHRONIC DISEASE,0.005912691895009698
YELLOW_FINGERS,0.007428717823834957
ANXIETY,0.008088248730169879
SWALLOWING DIFFICULTY_sum_COUGHING,0.00979344318289958
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.01053576943539351
AGE,0.01517864496556875
FATIGUE ,0.015291718221387769
ALLERGY ,0.017700002938756815
ALLERGY _sum_PEER_PRESSURE,0.022342463003931647
PEER_PRESSURE,0.029998170305808296
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.049926875757074836
WHEEZING_sum_ALLERGY ,0.06157209369373444
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.09929978490994558
