feature,mean_importance
SMOKING,0.012082096484296378
COUGHING,0.012348429168825614
GENDER,0.013183854287373847
ANXIETY,0.01680529794361882
YELLOW_FINGERS,0.03293052371627139
CHRONIC DISEASE,0.036281743193862646
CHEST PAIN,0.04479499132280042
WHEEZING,0.05174060504018039
SWALLOWING DIFFICULTY,0.05179172134987031
SHORTNESS OF BREATH,0.06398401602058867
ALCOHOL CONSUMING,0.07188166397532578
AGE,0.07316206190833208
PEER_PRESSURE,0.07460694840889873
FATIGUE ,0.0985339087451453
ALLERGY ,0.14150322766055032
