feature,mean_importance
GENDER,0.0007131486617600657
SMOKING,0.0020654001906283415
AGE,0.012017157615690444
CHRONIC DISEASE,0.01594224481835621
COUGHING,0.01663193172060138
WHEEZING,0.025638458362115667
CHEST PAIN,0.027677631251507906
ANXIETY,0.029705992076794464
SWALLOWING DIFFICULTY,0.037308217097139586
SHORTNESS OF BREATH,0.0398573629147725
YELLOW_FINGERS,0.041152715708444775
ALCOHOL CONSUMING,0.056521121907091444
FATIGUE ,0.06854700173665121
PEER_PRESSURE,0.06954988633575163
ALLERGY ,0.1374811233973477
