feature,mean_importance
COUGHING,-0.0025112946815129657
CHEST PAIN,-0.0018436367221220883
SHORTNESS OF BREATH,0.0054733923422662254
ANXIETY,0.008890751405317832
GENDER,0.009512765967634007
SMOKING,0.009940585343795322
SWALLOWING DIFFICULTY,0.015735285598381284
WHEEZING,0.026260072283025827
ALCOHOL CONSUMING,0.030377561224312573
CHRONIC DISEASE,0.03349672286798998
YELLOW_FINGERS,0.03384003139477563
PEER_PRESSURE,0.04930322703998914
AGE,0.056178981190763165
FATIGUE ,0.08315267168223864
ALLERGY ,0.09477936327219472
