feature,mean_importance
COUGHING,0.0037004289233175253
GENDER,0.011098018943874632
WHEEZING,0.011324429251149393
SWALLOWING DIFFICULTY,0.012828519517594639
ANXIETY,0.013780078390809785
CHEST PAIN,0.019102015846599537
SMOKING,0.03245670837842302
FATIGUE ,0.04009868020292081
YELLOW_FINGERS,0.046904180375635186
CHRONIC DISEASE,0.04958955835010977
PEER_PRESSURE,0.06206154623595037
SHORTNESS OF BREATH,0.0905412244587879
ALLERGY ,0.10337227828192912
ALCOHOL CONSUMING,0.1255334128513065
AGE,0.1766719067349587
