feature,mean_importance
COUGHING,0.0058802728628892355
SMOKING,0.013434631203241777
GENDER,0.017516764704008442
CHEST PAIN,0.019799784841283346
CHRONIC DISEASE,0.026507665179436507
ALCOHOL CONSUMING,0.02688240237595787
ANXIETY,0.02936545100238013
SHORTNESS OF BREATH,0.03236333379848374
YELLOW_FINGERS,0.03689148788242467
AGE,0.05093064304945396
WHEEZING,0.05796006194106214
FATIGUE ,0.0781100663766399
SWALLOWING DIFFICULTY,0.09872582456370792
PEER_PRESSURE,0.11823608022387685
ALLERGY ,0.13180676006215672
