feature,mean_importance
GENDER,-0.0005112387613940839
SHORTNESS OF BREATH,0.009940134223739138
CHEST PAIN,0.012811971053231253
COUGHING,0.013787818777583172
SMOKING,0.01738058132002295
ANXIETY,0.02148258694177525
CHRONIC DISEASE,0.0501273983112299
WHEEZING,0.06963865515760412
ALCOHOL CONSUMING,0.07391520532414927
SWALLOWING DIFFICULTY,0.07459189876115771
FATIGUE ,0.08318956693296742
AGE,0.08448639901443553
YELLOW_FINGERS,0.08563570295045138
PEER_PRESSURE,0.15656400946493315
ALLERGY ,0.33363911000375895
