feature,mean_importance
ALLERGY ,0.000554341046307838
COUGHING,0.0008415407059065017
CHEST PAIN,0.0011675061906626372
PEER_PRESSURE,0.003453549806779266
ALCOHOL CONSUMING,0.003913185327675678
SMOKING,0.004341254726808736
GENDER,0.0050870687848651565
SWALLOWING DIFFICULTY,0.006171921055462726
YELLOW_FINGERS,0.006455539944420852
WHEEZING,0.007329645254078249
COUGHING_sum_ALLERGY ,0.009203326725221594
SWALLOWING DIFFICULTY_sum_COUGHING,0.011240469173806222
ALCOHOL CONSUMING_sum_ALLERGY ,0.014986345347221819
ANXIETY,0.015350684117574781
CHRONIC DISEASE,0.018654595740794578
CHEST PAIN_sum_PEER_PRESSURE,0.018731692625604413
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.026693039702329946
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.028896894918907658
FATIGUE ,0.03248173472306989
AGE,0.032861458820313785
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.03316365790282798
WHEEZING_sum_ALLERGY ,0.033945655006447945
ALLERGY _sum_YELLOW_FINGERS,0.04067901592570135
SHORTNESS OF BREATH,0.04559998423960314
ALLERGY _sum_PEER_PRESSURE,0.04683692205892948
