feature,mean_importance
ALCOHOL CONSUMING,-0.0012979424276081148
ALLERGY ,-0.0009065364621682282
COUGHING,-0.0006596249449364211
WHEEZING,-0.000140808624980171
PEER_PRESSURE,0.00032002401750202134
SWALLOWING DIFFICULTY,0.0013762508309167725
COUGHING_sum_ALLERGY ,0.0022272950968838857
YELLOW_FINGERS,0.002342409840443585
ALCOHOL CONSUMING_sum_ALLERGY ,0.00261211232027147
ALLERGY _sum_YELLOW_FINGERS,0.0028479538555227584
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.0037422757774192017
CHEST PAIN,0.0039605659737599105
SWALLOWING DIFFICULTY_sum_COUGHING,0.004750035858720972
CHEST PAIN_sum_PEER_PRESSURE,0.0050461295524040165
GENDER,0.00617395945514122
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.006468118556858282
ANXIETY,0.011958807157978724
WHEEZING_sum_ALLERGY ,0.012798613726121708
ALLERGY _sum_PEER_PRESSURE,0.019930885526487453
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.025409888604075927
FATIGUE ,0.03649616617648636
SMOKING,0.040900182455248936
SHORTNESS OF BREATH,0.04637669112586586
CHRONIC DISEASE,0.05614836510190872
AGE,0.1588876995229987
