feature,mean_importance
GENDER,-0.018046959040403883
CHEST PAIN,-0.0010463863226073816
WHEEZING,-0.0007116257167840617
COUGHING,-0.0003785114977479631
COUGHING_sum_ALLERGY ,-0.00017739877795022453
ALCOHOL CONSUMING,0.0009106697753826804
YELLOW_FINGERS,0.0011543272837804181
ALLERGY ,0.0014014652620283562
PEER_PRESSURE,0.0018807684484529325
SWALLOWING DIFFICULTY,0.0019495465020831076
SMOKING,0.0040007219420718915
ANXIETY,0.004414347392337775
SWALLOWING DIFFICULTY_sum_COUGHING,0.006354159299069231
ALCOHOL CONSUMING_sum_ALLERGY ,0.007880089396338889
ALLERGY _sum_YELLOW_FINGERS,0.009821962778860166
CHEST PAIN_sum_PEER_PRESSURE,0.010084110226832666
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.013001166196661668
ALLERGY _sum_PEER_PRESSURE,0.013573139760922184
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.01633285029194679
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.018430041790425306
FATIGUE ,0.023619740851551965
CHRONIC DISEASE,0.028896443447500864
SHORTNESS OF BREATH,0.029749837954390623
WHEEZING_sum_ALLERGY ,0.037148467012104336
AGE,0.04785114338893452
