feature,mean_importance
SWALLOWING DIFFICULTY_sum_COUGHING,-0.01534097457552619
CHEST PAIN,-0.012862789649385442
CHEST PAIN_sum_PEER_PRESSURE,-0.01263050736032451
YELLOW_FINGERS,-0.012466468995634472
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,-0.005565894701603041
PEER_PRESSURE,-0.004636818476662885
GENDER,-0.004600808528843292
SWALLOWING DIFFICULTY,-0.0045481459288827355
ALCOHOL CONSUMING,-0.0025292003497228376
ALLERGY ,-0.0024358072892616102
SMOKING,-0.0023878924507074184
COUGHING,-0.00184842041347838
ALCOHOL CONSUMING_sum_ALLERGY ,-0.00011205377923386716
COUGHING_sum_ALLERGY ,0.00013521330430135703
ALLERGY _sum_YELLOW_FINGERS,0.0013913982728188056
CHRONIC DISEASE,0.001742552034725664
ANXIETY,0.00181559595012023
WHEEZING,0.0021328338366300714
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.007163008044622349
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.010138998979866327
ALLERGY _sum_PEER_PRESSURE,0.013204214779618612
SHORTNESS OF BREATH,0.015353854147228684
WHEEZING_sum_ALLERGY ,0.02452217855736393
FATIGUE ,0.025618838832338398
AGE,0.041131001535594604
