feature,mean_importance
ALLERGY ,0.0
SMOKING,0.003425000982198162
COUGHING,0.0034878609877522005
CHEST PAIN,0.0036913274822966803
SWALLOWING DIFFICULTY,0.004537415171008041
ALCOHOL CONSUMING,0.004959224573438703
PEER_PRESSURE,0.006161063773338254
WHEEZING,0.010214435730756427
ANXIETY,0.010407737072846973
YELLOW_FINGERS,0.01360073582166465
CHRONIC DISEASE,0.015640008950727112
GENDER,0.015954423648831463
CHEST PAIN_sum_PEER_PRESSURE,0.01968237945945548
AGE,0.02378920438216921
SWALLOWING DIFFICULTY_sum_COUGHING,0.02477561106962724
COUGHING_sum_ALLERGY ,0.025840706084026176
ALCOHOL CONSUMING_sum_ALLERGY ,0.026253839584755655
SHORTNESS OF BREATH,0.026989311647936647
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.03963417196865264
FATIGUE ,0.05207662422768402
ALLERGY _sum_YELLOW_FINGERS,0.052786323053206054
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.05346858199056685
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.058767213298600816
WHEEZING_sum_ALLERGY ,0.06819379140110698
ALLERGY _sum_PEER_PRESSURE,0.07465796231764053
