feature,mean_importance
ALCOHOL CONSUMING,-0.0005675899355890412
PEER_PRESSURE,0.0005901328646158138
ALLERGY ,0.002284393840816054
SWALLOWING DIFFICULTY,0.0026463273988764995
COUGHING,0.0036384799196012008
YELLOW_FINGERS,0.0038181752398980585
CHEST PAIN,0.005816617907076613
WHEEZING,0.006923858344082018
GENDER,0.00843042675538758
ALCOHOL CONSUMING_sum_ALLERGY ,0.009743376384950994
COUGHING_sum_ALLERGY ,0.011762334798314646
SWALLOWING DIFFICULTY_sum_COUGHING,0.013472209246423922
ANXIETY,0.014346752034040386
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.015317655986644998
SMOKING,0.02024349094206099
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.02496214433606017
CHEST PAIN_sum_PEER_PRESSURE,0.025647125136349924
WHEEZING_sum_ALLERGY ,0.026304593522508364
CHRONIC DISEASE,0.03038921669197579
ALLERGY _sum_YELLOW_FINGERS,0.0326505889257473
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.04032303205902622
FATIGUE ,0.044429640295811625
SHORTNESS OF BREATH,0.05658617199966952
ALLERGY _sum_PEER_PRESSURE,0.06387505459875117
AGE,0.09496836485758074
