feature,mean_importance
SMOKING,0.008053378777313158
GENDER,0.01291042937245675
ANXIETY,0.014651836527710505
CHRONIC DISEASE,0.016916749780725455
SHORTNESS OF BREATH,0.019845792460987798
AGE,0.022904866073818024
WHEEZING,0.026942147687924356
CHEST PAIN,0.028262359555730237
COUGHING,0.03387512516715013
SWALLOWING DIFFICULTY,0.0366588612786716
YELLOW_FINGERS,0.04798051212181775
PEER_PRESSURE,0.05536288952821311
ALCOHOL CONSUMING,0.05719278814147662
FATIGUE ,0.06797597578795464
ALLERGY ,0.1285199345022186
