feature,mean_importance
AGE,0.005435522384125579
YELLOW_FINGERS,0.0068452692830177075
CHRONIC DISEASE,0.008065587052239698
FATIGUE ,0.010338913114893388
CHEST PAIN,0.011046671012762266
GENDER,0.011623631804806666
SHORTNESS OF BREATH,0.018193150183870112
COUGHING,0.02185293860249917
SMOKING,0.022313733806027292
ANXIETY,0.030454539819234194
WHEEZING,0.046029892251340895
PEER_PRESSURE,0.05166152008208902
ALCOHOL CONSUMING,0.05494966711237539
SWALLOWING DIFFICULTY,0.058229038345660046
ALLERGY ,0.0754357456391495
