feature,mean_importance
AGE,-0.008487539124351356
SMOKING,0.005503155360846707
ANXIETY,0.011768937524411317
COUGHING,0.017287104674083575
CHEST PAIN,0.02826366250311329
CHRONIC DISEASE,0.032841222027825426
ALCOHOL CONSUMING,0.03562266721205602
FATIGUE ,0.03986323715356449
WHEEZING,0.04219061490610811
ALLERGY ,0.04890301187060288
SHORTNESS OF BREATH,0.06877801284520876
SWALLOWING DIFFICULTY,0.07641584795186421
YELLOW_FINGERS,0.07940039211629094
PEER_PRESSURE,0.12844490595310445
GENDER,0.1290880554813691
