feature,mean_importance
SMOKING,0.014346359180438584
ANXIETY,0.015146842368905478
GENDER,0.01811860809089143
CHRONIC DISEASE,0.020162290043804383
COUGHING,0.02076660190216447
AGE,0.02718800839863495
SHORTNESS OF BREATH,0.040775085095485185
YELLOW_FINGERS,0.0408665114556935
CHEST PAIN,0.04140836945947962
SWALLOWING DIFFICULTY,0.055275175088454934
WHEEZING,0.05593333947192004
FATIGUE ,0.058334031923414985
ALCOHOL CONSUMING,0.067411395804161
PEER_PRESSURE,0.10557866425127163
ALLERGY ,0.12549237265448115
