feature,mean_importance
GENDER,-4.82162323917179e-05
SMOKING,0.0018238047170036798
SHORTNESS OF BREATH,0.0032385438867236827
CHRONIC DISEASE,0.003295672437734043
ANXIETY,0.005217384035612005
AGE,0.0061538560943605325
CHEST PAIN,0.014326809120322937
YELLOW_FINGERS,0.020653575195714712
COUGHING,0.025152663259949932
ALCOHOL CONSUMING,0.034638366059658796
FATIGUE ,0.04156300256726499
SWALLOWING DIFFICULTY,0.04420775612755149
WHEEZING,0.11979078112254156
PEER_PRESSURE,0.1488636348295797
ALLERGY ,0.23176638696720553
