feature,mean_importance
COUGHING,0.00011434310890594546
SHORTNESS OF BREATH,0.006157640937444165
ANXIETY,0.00873765926824716
SMOKING,0.01410215534649919
GENDER,0.020626015990221153
CHEST PAIN,0.022839423548998056
CHRONIC DISEASE,0.025275449364629048
SWALLOWING DIFFICULTY,0.034129383087899354
WHEEZING,0.07931037322340215
YELLOW_FINGERS,0.08675374094064008
PEER_PRESSURE,0.08778148716842105
AGE,0.08996233098113363
FATIGUE ,0.10056010498448839
ALCOHOL CONSUMING,0.15896041298043
ALLERGY ,0.3182362655526935
