feature,mean_importance
GENDER,0.005171093318525449
COUGHING,0.010768686986329995
SMOKING,0.017048003004374285
CHRONIC DISEASE,0.018149200879308193
ANXIETY,0.024803329428668315
CHEST PAIN,0.04103545414242246
FATIGUE ,0.04207033977900424
AGE,0.045489041168087586
WHEEZING,0.04961748847115959
YELLOW_FINGERS,0.051725456441926124
ALCOHOL CONSUMING,0.05304745190064899
SWALLOWING DIFFICULTY,0.05682265223719176
SHORTNESS OF BREATH,0.06830462294099751
PEER_PRESSURE,0.08645645839187839
ALLERGY ,0.2059906198529217
