feature,mean_importance
SMOKING,-0.02106739642783175
COUGHING,-0.015229674805876493
GENDER,0.004485665487239965
YELLOW_FINGERS,0.004487077590241984
ANXIETY,0.004561123765614761
CHEST PAIN,0.007990062628707167
ALCOHOL CONSUMING,0.00810743342089088
SWALLOWING DIFFICULTY,0.015311650114878344
CHRONIC DISEASE,0.032532365970265584
SHORTNESS OF BREATH,0.03876185955908314
FATIGUE ,0.04322689801441001
WHEEZING,0.05353424250828058
PEER_PRESSURE,0.060903366334222095
AGE,0.062439954992958666
ALLERGY ,0.08209128434478544
