feature,mean_importance
SMOKING,0.0020367644130037665
GENDER,0.008253629896265713
COUGHING,0.008648277323936115
CHRONIC DISEASE,0.009316335485309269
SWALLOWING DIFFICULTY,0.029568687827143024
AGE,0.03272815061726418
WHEEZING,0.035141450307182874
YELLOW_FINGERS,0.03632300848862787
ANXIETY,0.036569491322063316
SHORTNESS OF BREATH,0.05031619024748546
CHEST PAIN,0.05158759887757047
FATIGUE ,0.0638500722833924
ALCOHOL CONSUMING,0.06468169300644562
PEER_PRESSURE,0.0969107145513409
ALLERGY ,0.11802622329755319
